scaled_mean,p1,p3
0.17688596491228067,0.35000000000000003,0.8
0.20049180327868854,0.35000000000000003,0.8500000000000001
0.20577777777777778,0.35000000000000003,0.9
0.21964989059080964,0.35000000000000003,0.9500000000000001
0.21371841155234658,0.35000000000000003,1.0
0.0,0.4,0.0
0.0,0.4,0.05
0.0,0.4,0.1
0.0,0.4,0.15000000000000002
0.0,0.4,0.2
0.0,0.4,0.25
0.09731707317073171,0.4,0.30000000000000004
0.15302325581395348,0.4,0.35000000000000003
0.0,0.4,0.4
0.18265508684863524,0.4,0.45
0.201875,0.4,0.5
0.08428571428571428,0.4,0.55
0.21996666666666667,0.4,0.6000000000000001
0.1965111111111111,0.4,0.65
0.24606666666666666,0.4,0.7000000000000001
0.2468,0.4,0.75
0.2528888888888889,0.4,0.8
0.2577888888888889,0.4,0.8500000000000001
0.27347777777777776,0.4,0.9
0.2569222222222222,0.4,0.9500000000000001
0.2811666666666667,0.4,1.0
0.0,0.45,0.0
0.0,0.45,0.05
0.0,0.45,0.1
0.0,0.45,0.15000000000000002
0.0,0.45,0.2
0.14894736842105263,0.45,0.25
0.15099609375,0.45,0.30000000000000004
0.17375555555555555,0.45,0.35000000000000003
0.20465,0.45,0.4
0.21397777777777777,0.45,0.45
0.0,0.45,0.5
0.2356111111111111,0.45,0.55
0.2502,0.45,0.6000000000000001
0.2608888888888889,0.45,0.65
0.2735666666666667,0.45,0.7000000000000001
0.2865333333333333,0.45,0.75
0.29273333333333335,0.45,0.8
0.2927777777777778,0.45,0.8500000000000001
0.29694444444444446,0.45,0.9
0.30765555555555557,0.45,0.9500000000000001
0.3239222222222222,0.45,1.0
0.0,0.5,0.0
0.0,0.5,0.05
0.0,0.5,0.1
0.0,0.5,0.15000000000000002
0.0,0.5,0.2
0.15962264150943395,0.5,0.25
0.1837,0.5,0.30000000000000004
0.0,0.5,0.35000000000000003
0.21887096774193548,0.5,0.4
0.2384,0.5,0.45
0.2548777777777778,0.5,0.5
0.2632,0.5,0.55
0.28205555555555556,0.5,0.6000000000000001
0.29364444444444443,0.5,0.65
0.2915888888888889,0.5,0.7000000000000001
0.3082111111111111,0.5,0.75
0.3146777777777778,0.5,0.8
0.3192222222222222,0.5,0.8500000000000001
0.3453666666666667,0.5,0.9
0.3370888888888889,0.5,0.9500000000000001
0.3441666666666666,0.5,1.0
0.0,0.55,0.0
0.0,0.55,0.05
0.0,0.55,0.1
0.0,0.55,0.15000000000000002
0.17465116279069767,0.55,0.2
0.1866,0.55,0.25
0.19519999999999998,0.55,0.30000000000000004
0.21544764795144158,0.55,0.35000000000000003
0.24144444444444446,0.55,0.4
0.2643111111111111,0.55,0.45
0.2644888888888889,0.55,0.5
0.2882222222222222,0.55,0.55
0.30481111111111114,0.55,0.6000000000000001
0.31455555555555553,0.55,0.65
0.3263333333333333,0.55,0.7000000000000001
0.33492222222222223,0.55,0.75
0.3398777777777778,0.55,0.8
0.3515777777777778,0.55,0.8500000000000001
0.36325555555555555,0.55,0.9
0.36214444444444444,0.55,0.9500000000000001
0.36093333333333333,0.55,1.0
0.0,0.6000000000000001,0.0
0.0,0.6000000000000001,0.05
0.0,0.6000000000000001,0.1
0.11661904761904761,0.6000000000000001,0.15000000000000002
0.13333333333333333,0.6000000000000001,0.2
0.17939024390243902,0.6000000000000001,0.25
0.18352941176470586,0.6000000000000001,0.30000000000000004
0.23246666666666665,0.6000000000000001,0.35000000000000003
0.25801111111111114,0.6000000000000001,0.4
0.2852222222222222,0.6000000000000001,0.45
0.2939555555555556,0.6000000000000001,0.5
0.3120222222222222,0.6000000000000001,0.55
0.3194333333333333,0.6000000000000001,0.6000000000000001
0.33812222222222227,0.6000000000000001,0.65
0.34313333333333335,0.6000000000000001,0.7000000000000001
0.3544555555555556,0.6000000000000001,0.75
0.3600555555555555,0.6000000000000001,0.8
0.36425555555555555,0.6000000000000001,0.8500000000000001
0.3720555555555556,0.6000000000000001,0.9
0.38666666666666666,0.6000000000000001,0.9500000000000001
0.3907777777777778,0.6000000000000001,1.0
0.0,0.65,0.0
0.0,0.65,0.05
0.0,0.65,0.1
0.0,0.65,0.15000000000000002
0.0,0.65,0.2
0.18783333333333335,0.65,0.25
0.2242333333333333,0.65,0.30000000000000004
0.24707777777777779,0.65,0.35000000000000003
0.2758222222222222,0.65,0.4
0.2930666666666667,0.65,0.45
0.3120222222222222,0.65,0.5
0.3289666666666667,0.65,0.55
0.33864444444444447,0.65,0.6000000000000001
0.3456888888888889,0.65,0.65
0.3550333333333333,0.65,0.7000000000000001
0.37264444444444444,0.65,0.75
0.3809444444444444,0.65,0.8
0.3892888888888889,0.65,0.8500000000000001
0.38616666666666666,0.65,0.9
0.40097777777777777,0.65,0.9500000000000001
0.4094888888888889,0.65,1.0
0.0,0.7000000000000001,0.0
0.0,0.7000000000000001,0.05
0.0,0.7000000000000001,0.1
0.0,0.7000000000000001,0.15000000000000002
0.16535545023696682,0.7000000000000001,0.2
0.18950240770465487,0.7000000000000001,0.25
0.2252111111111111,0.7000000000000001,0.30000000000000004
0.25684444444444443,0.7000000000000001,0.35000000000000003
0.28565555555555555,0.7000000000000001,0.4
0.30136666666666667,0.7000000000000001,0.45
0.32058888888888887,0.7000000000000001,0.5
0.33864444444444447,0.7000000000000001,0.55
0.3498444444444444,0.7000000000000001,0.6000000000000001
0.36187777777777774,0.7000000000000001,0.65
0.37394444444444447,0.7000000000000001,0.7000000000000001
0.38068888888888885,0.7000000000000001,0.75
0.3975333333333333,0.7000000000000001,0.8
0.4030444444444444,0.7000000000000001,0.8500000000000001
0.41119999999999995,0.7000000000000001,0.9
0.4126888888888889,0.7000000000000001,0.9500000000000001
0.4227666666666666,0.7000000000000001,1.0
0.0,0.75,0.0
0.0,0.75,0.05
0.0,0.75,0.1
0.0,0.75,0.15000000000000002
0.17035714285714285,0.75,0.2
0.21239999999999998,0.75,0.25
0.2374381368267831,0.75,0.30000000000000004
0.27542222222222223,0.75,0.35000000000000003
0.2877111111111111,0.75,0.4
0.31904444444444446,0.75,0.45
0.33671111111111107,0.75,0.5
0.34662222222222216,0.75,0.55
0.36506666666666665,0.75,0.6000000000000001
0.37385555555555555,0.75,0.65
0.3862888888888889,0.75,0.7000000000000001
0.3956666666666667,0.75,0.75
0.40693333333333337,0.75,0.8
0.4172888888888889,0.75,0.8500000000000001
0.4189333333333333,0.75,0.9
0.42664444444444444,0.75,0.9500000000000001
0.43547777777777774,0.75,1.0
0.0,0.8,0.0
0.0,0.8,0.05
0.0,0.8,0.1
0.13493150684931507,0.8,0.15000000000000002
0.17693989071038252,0.8,0.2
0.21091757387247279,0.8,0.25
0.24132222222222222,0.8,0.30000000000000004
0.2733888888888889,0.8,0.35000000000000003
0.30344444444444446,0.8,0.4
0.3195777777777778,0.8,0.45
0.34397777777777777,0.8,0.5
0.36214444444444444,0.8,0.55
0.37101111111111107,0.8,0.6000000000000001
0.38558888888888887,0.8,0.65
0.39294444444444443,0.8,0.7000000000000001
0.4069111111111111,0.8,0.75
0.4190888888888889,0.8,0.8
0.42727777777777776,0.8,0.8500000000000001
0.4339888888888889,0.8,0.9
0.4395,0.8,0.9500000000000001
0.44645555555555555,0.8,1.0
0.0,0.8500000000000001,0.0
0.0,0.8500000000000001,0.05
0.0,0.8500000000000001,0.1
0.0,0.8500000000000001,0.15000000000000002
0.18473140495867768,0.8500000000000001,0.2
0.22640000000000002,0.8500000000000001,0.25
0.253,0.8500000000000001,0.30000000000000004
0.27961111111111114,0.8500000000000001,0.35000000000000003
0.3033111111111111,0.8500000000000001,0.4
0.3313333333333333,0.8500000000000001,0.45
0.35123333333333334,0.8500000000000001,0.5
0.36846666666666666,0.8500000000000001,0.55
0.37901111111111113,0.8500000000000001,0.6000000000000001
0.39063333333333333,0.8500000000000001,0.65
0.40686666666666665,0.8500000000000001,0.7000000000000001
0.41156666666666664,0.8500000000000001,0.75
0.42492222222222226,0.8500000000000001,0.8
0.4333888888888889,0.8500000000000001,0.8500000000000001
0.4440777777777778,0.8500000000000001,0.9
0.45137777777777777,0.8500000000000001,0.9500000000000001
0.4566222222222222,0.8500000000000001,1.0
0.0,0.9,0.0
0.0,0.9,0.05
0.0,0.9,0.1
0.15363636363636363,0.9,0.15000000000000002
0.1795613048368954,0.9,0.2
0.2281111111111111,0.9,0.25
0.2559888888888889,0.9,0.30000000000000004
0.28846666666666665,0.9,0.35000000000000003
0.30906666666666666,0.9,0.4
0.33818888888888887,0.9,0.45
0.3618333333333333,0.9,0.5
0.3754,0.9,0.55
0.39374444444444445,0.9,0.6000000000000001
0.4075,0.9,0.65
0.41754444444444444,0.9,0.7000000000000001
0.4234777777777778,0.9,0.75
0.4359666666666666,0.9,0.8
0.4434111111111111,0.9,0.8500000000000001
0.45733333333333337,0.9,0.9
0.4593333333333333,0.9,0.9500000000000001
0.46772222222222226,0.9,1.0
0.0,0.9500000000000001,0.0
0.0,0.9500000000000001,0.05
0.0,0.9500000000000001,0.1
0.0,0.9500000000000001,0.15000000000000002
0.19624229979466118,0.9500000000000001,0.2
0.21541176470588236,0.9500000000000001,0.25
0.2660444444444444,0.9500000000000001,0.30000000000000004
0.2935333333333333,0.9500000000000001,0.35000000000000003
0.32056666666666667,0.9500000000000001,0.4
0.3430222222222222,0.9500000000000001,0.45
0.3652888888888889,0.9500000000000001,0.5
0.3766555555555556,0.9500000000000001,0.55
0.3951555555555556,0.9500000000000001,0.6000000000000001
0.40990000000000004,0.9500000000000001,0.65
0.42231111111111114,0.9500000000000001,0.7000000000000001
0.4295555555555556,0.9500000000000001,0.75
0.44154444444444446,0.9500000000000001,0.8
0.4531777777777778,0.9500000000000001,0.8500000000000001
0.46226666666666666,0.9500000000000001,0.9
0.4702,0.9500000000000001,0.9500000000000001
0.4792111111111111,0.9500000000000001,1.0
0.0,1.0,0.0
0.0,1.0,0.05
0.08307692307692309,1.0,0.1
0.13732142857142857,1.0,0.15000000000000002
0.1983222222222222,1.0,0.2
0.23884444444444444,1.0,0.25
0.2755,1.0,0.30000000000000004
0.3005111111111111,1.0,0.35000000000000003
0.3300888888888889,1.0,0.4
0.35600000000000004,1.0,0.45
0.36907777777777784,1.0,0.5
0.39011111111111113,1.0,0.55
0.4030888888888889,1.0,0.6000000000000001
0.42214444444444443,1.0,0.65
0.4273777777777778,1.0,0.7000000000000001
0.43995555555555554,1.0,0.75
0.4544777777777778,1.0,0.8
0.4564333333333333,1.0,0.8500000000000001
0.4677,1.0,0.9
0.4726888888888889,1.0,0.9500000000000001
0.48621111111111115,1.0,1.0
